Word,POS
ವು,pronoun
ಕಾಯಿ,preposition
ಆಚೋ,adjective
ರೇನೀ,verb
<END>,
<START>,
ವು,pronoun
ಲಬಾಡಿ,noun
ಕೇನಿ,verb
<END>,
<START>,
ವು,pronoun
ಜಮಿ,noun
ಪರ,preposition
ಪಾನೇರ,noun
ಚಿತ್ರಾ,noun
ಕಾಡೋ,verb
<END>,
<START>,
ವು,pronoun
ನಂದಿಮಾಯಿ,noun
ಕುದೋ,verb
<END>,
<START>,
ವು,pronoun
ಮನ್,pronoun
ಘಣ,adjective
ಆಚ,adjective
ಸಿಖ್,verb
ದಿನೋ,verb
<END>,
<START>,
ವು,pronoun
ಮನ್,pronoun
ನುಣ,noun
ದಿನೋ,verb
ಲಪಣ,conjunction
ಸಕ್ಕರ,noun
ದಿನೋ,verb
ಕೋನಿ,verb
<END>,
<START>,
ವೊನ್,pronoun
ಬೇಸ,verb
ಬೆಸನ್,verb
ಡಿಹೆರ,adjective
ವೆಗೋಚ,verb
<END>,
<START>,
ವು,pronoun
ಅಂದಾರೇತಿ,noun
ಚಮಕಚ,verb
<END>,
<START>,
ವೋರ,pronoun
ಮುಂಡೋ,noun
ಗೋಲ,adjective
ಆಕಾರಚ,verb
<END>,
<START>,
ವೋನ,pronoun
ದೀ,adjective
ಭಾಯೀಪಣಾಚ,noun
<END>,
<START>,
ವೋರ,pronoun
ದಾಗೇನ,noun
ವು,pronoun
ಬುರರೋಚ,verb
<END>,
<START>,
ವು,pronoun
ಮನ,pronoun
ಮಾರನ,verb
ಭಡಕಗೊ,verb
<END>,
<START>,
ವು,pronoun
ಆಫೀಸೆಮಾಯಿ,noun
ಮೋಟೋ,adjective
ಸ್ತಾನೇಪರ್,noun
ಚ,verb
<END>,
<START>,
ವು,pronoun
ಘಣೋ,adjective
ಆಚೋ,adjective
ಮಾಣಸ,noun
<END>,
<START>,
ವು,pronoun
ಮಾಣಸ,noun
ಘಣೋ,adjective
ಆಚೋ,adjective
ಸಿಕಮೇಲೋಚ,verb
<END>,
<START>,
ವು,pronoun
ಮೊಸಳಿತಿ,noun
ಚಮಕಚ,verb
<END>,
<START>,
ವು,pronoun
ಘಣ,adjective
ವರ್ಷೇರ,noun
ಕಾಮ್,noun
ಕರರೋಚ,verb
<END>,
<START>,
ವು,pronoun
ವೋರ,pronoun
ಗೊಣ್ಣಿ,noun
ರ,preposition
ಭರೊಸೆ,noun
ಪರಚ,verb
<END>,
<START>,
ವು,pronoun
ಲತಾ,noun
ರೋ,preposition
ಧಣಿ,noun
ಚ,verb
<END>,
<START>,
ವು,pronoun
ವೋರ,pronoun
ಬೇಟಾ,noun
ನ,preposition
ಝಾಡ,noun
ಕಾಟ್ನುಜಿಂವ,adjective
ಕರರೋಚ,verb
<END>,
<START>,
ವು,pronoun
ಉಸಕೆಮಾಯಿ,noun
ರಮರೋಚ,verb
<END>,
<START>,
ವು,pronoun
ಛೆನ್ಡಿಮ,noun
ಹುಬೋಚ,verb
<END>,
<START>,
ವು,pronoun
ತಾಂಡೆಮಾಯೀಜ,noun
ಸಾವಕರಚ,adjective
<END>,
<START>,
ವೋನ,pronoun
ಲಾಂಬ್,adjective
ಝಾಡ್,noun
ಚಡೇರ,verb
ರೂಡಿ,noun
ವೆಮೆಲಿಚ,verb
<END>,
<START>,
ವೋನ,pronoun
ಉಪ್ಪರ್,adjective
ಚಡೆನ್,verb
ರೂಡಿ,noun
ವೇಮಲಿಚ,verb
<END>,
<START>,
ವು,pronoun
ವೊರಾಪೇನಾಯಿ,noun
ದಿಸಾವಚ,verb
<END>,
<START>,
ವೊನ್,pronoun
ಸೈಕಲ್,noun
ಮಾರೆನ್,verb
ಘಣ,adjective
ಇಸ್ಟ,verb
<END>,
<START>,
ವು,pronoun
ರಾತಡೊ,adjective
ಜಿಗಲಾ,noun
ಪೆರಮೆಲೋಚ,verb
<END>,
<START>,
ವು,pronoun
ಹೇಟ,preposition
ಬೆಟೋಚ,verb
<END>,
<START>,
ವು,pronoun
ವೋರ,pronoun
ಕಾಮ್,noun
ಕರೆನ್,verb
ಘಣ,adjective
ರಾತೇಲಗು,conjunction
ಬೆಟೋತೊ,verb
<END>,
<START>,
ವು,pronoun
ವೋರ,pronoun
ನಕ್ಕೇತಿ,noun
ಜೀವೆನ,noun
ಖಜಾರೋಚ,verb
<END>,
<START>,
ವು,pronoun
ವೋರ,pronoun
ಹಾತೇನ್,noun
ಗಚ್ಛ,adjective
ಪಕಡಮೆಲೋಚ,verb
<END>,
<START>,
ವು,pronoun
ಫಳೆ,noun
ಯಂದುನ,conjunction
ಧೋಯೇನ,verb
ಚಾಲು,verb
ಕಿದೋ,verb
<END>,
<START>,
ಮ,pronoun
ವೊನ,pronoun
ಮಾರನಾಕುಚು,verb
ಕೇತಾಣಿ,verb
ವು,pronoun
ಸಮಜಮೆಲೊತೊ,verb
<END>,
<START>,
ವು,pronoun
ಕುತರಾನ,noun
ಭಾಟಾ,noun
ಮಾರೋ,verb
<END>,
<START>,
ವು,pronoun
ವಾವಡಿರ್,noun
ಮಾಯಿ,preposition
ಭಾಟಾ,noun
ಫೆಕೊಚ,verb
<END>,
<START>,
ವು,pronoun
ಜಲ್ದಿಜ,adverb
ತಾಂಡೋ,noun
ಚೋಡದೇನ,verb
ಜಾಮಾಚಾ,verb
ಕನ,adverb
ಕೋ,verb
ಮನ,pronoun
<END>,
<START>,
ವು,pronoun
ಸಾವಕಾಸ,adjective
ಜತನೇತಿ,adjective
ಖೋಜ,noun
ಮೇಲರೋಚ,verb
<END>,
<START>,
ವೋನ,pronoun
ಯೇ,pronoun
ಘಟನೇರ,noun
ಕಾರಣ,conjunction
ಮಾಲಮ್,verb
ವೇರ,verb
ಚಾರಿತಿ,verb
<END>,
<START>,
ವು,pronoun
ಘಣೋ,adjective
ಆಚೊ,adjective
ಧಣಿ,noun
ವೆತ್ತೊ,verb
<END>,
<START>,
ವು,pronoun
ಹಾಸಗಿಮಾಯಿ,noun
ಸುತೊತೊ,verb
<END>,
<START>,
ವು,pronoun
ಸಾವಕಸ,adjective
ಚಾಲರೊತೋ,verb
<END>,
<START>,
ವು,pronoun
ವೋರ,pronoun
ಆಂಕಿರ,noun
ಆಸುನ್,noun
ಲುಯೋಚ,verb
<END>,
<START>,
ವು,pronoun
ವೋರ,pronoun
ಕಾಮ್,noun
ಖುಟಾಡೆನ್,verb
ಘಣ,adjective
ರಾತೇಲಗಾ,conjunction
ಕಾಮ,noun
ಕರರೊತೊ,verb
<END>,
<START>,
ವೋರ,pronoun
ಪುಟೋ,noun
ಭೀತೇನ್,noun
ಲಾಗ್ಗೋಚ,verb
<END>,
<START>,
ವೋರ,pronoun
ಭಾಯಿ,noun
ಘಣೋ,adjective
ಲಾಂಬೋ,adjective
<END>,
<START>,
ವೋ,pronoun
ಛೋರಿರ,noun
ಬಾಪ್,noun
ಘಣೋ,adjective
ಚಮಕಮೇಲೊತೊ,verb
<END>,
<START>,
ವೋ,pronoun
ಛೋರಿರ,noun
ಲಟ್ಟಾ,noun
ಸುಕೇಚ,verb
<END>,
<START>,
ವೋರ,pronoun
ಲಟ್ಟಾಮಾಯಿ,noun
ಜುಂವೆ,noun
ವೆರಿಚ,verb
<END>,
<START>,
ವೋರ,pronoun
ರಂಗ,adjective
ಕಾಳೋಚ,verb
<END>,
<START>,
ವೋರೋ,pronoun
ತ್ವಚಾ,noun
ಘಣ,adjective
ಮೃದು,adjective
ಚ,verb
<END>,
<START>,
ವೋರೋ,pronoun
ತ್ವಚಾ,noun
ಘಣೋ,adjective
ನಾಜೂಕ,adjective
ಚ,verb
<END>,
<START>,
ವೋರ,pronoun
ಕಡ,noun
ಘಣ,adjective
ಪಾತಳಚ,adjective
<END>,
<START>,
ವೋರೋ,pronoun
ಬೇಟಾ,noun
ಸಾರಿ,adjective
ರಾತ್,noun
ಖಾಸೋಚ,verb
<END>,
<START>,
ವು,pronoun
ದಸೆಕಜ್,adjective
ಹಾಸೊ,verb
ಲಪಣ,conjunction
ಘಣ,adjective
ಜೋರತಿ,adjective
ಹಾಸೊ,verb
<END>,
<START>,
ವೋರ,pronoun
ಹಾಂಡಿ,noun
ಘಣ,adjective
ಬೋಜಾ,adjective
ವೇತ್ತಿ,verb
<END>,
<START>,
ಬದನಾನ್,noun
ಢೀಲೋ,adjective
ಪಕಡೊ,verb
<END>,
<START>,
ಮ,pronoun
ಪಾಣಿ,noun
ಭರು,verb
ಜನಾ,preposition
ಯೇ,pronoun
ಹಾಂಡಿನ,noun
ಪಕಡೋ,verb
<END>,
<START>,
ಮಾರ,pronoun
ಸಾರು,preposition
ಯೇ,pronoun
ಬದನಾನ್,noun
ಪಕಡೋ,verb
<END>,
<START>,
ಪಾಣಿಮ್,noun
ಪೆರಾಜನಾ,verb
ಉಸಲ,noun
ಪಕಡನ್,verb
ಪೆರನು,verb
<END>,
<START>,
ಘೋಡೋ,noun
ಗಾಡಿನ,noun
ಖೇಚರೋಚ,verb
<END>,
<START>,
ಅತರಿ,adjective
ವುಂಚ,preposition
ವಾಡೇನ,noun
ತು,pronoun
ಕಿಂವು,adjective
ವಚಕಳೆಚಿ,verb
?,
<END>,
<START>,
ಗಾವಡಿನ,noun
ತು,pronoun
ಕಿಂವು,adjective
ಭಾಂದೇಚಿ,verb
?,
<END>,
<START>,
ತು,pronoun
ಕಿಂವ,adjective
ಚಿ,verb
?,
<END>,
<START>,
ತಳಾವ,noun
ಕತರಾ,adjective
ವುಂಡೋ,adjective
ಚ,verb
?,
<END>,
<START>,
ತೂ,pronoun
ವೆಂಗಣೇರ,noun
ನಂಗಾವಣ,noun
ಕಿಂವ,adjective
ಕೀದಿ?,verb
<END>,
<START>,
ತು,pronoun
ನಂದಿನ,noun
ಕಿಂವು,adjective
ಲಂಗೋ,verb
<END>,
<START>,
ತು,pronoun
ಪಾಣಿಮ,noun
ಪೆರೇರ,verb
ಕಿಂವು,adjective
ಸಿಕೋ,verb
?,
<END>,
<START>,
ತು,pronoun
ಯೇ,pronoun
ಹಾಂಡಿನ,noun
ಕಿಂವು,adjective
ಕೀದೋ?,verb
<END>,
<START>,
ತು,pronoun
ಅತರಿ,adjective
ಛಂದ,adjective
ಹಾಂಡಿ,noun
ಕಿಂವು,adjective
ಕರೆಚಿ?,verb
<END>,
<START>,
ತು,pronoun
ಅತೇತಿ,adverb
ಹಾಟೇನ,noun
ಕಿಂವು,adjective
ಜಾನ್,verb
ಪುಚೇಚಿ,verb
?,
<END>,
<START>,
ಅತೇತಿ,adverb
ತೂ,noun
ದುಸರ,pronoun
ಗಾಮೇಯಂದುನ,noun
ಜಾನ್,verb
ಕಿಂವು,adjective
ಪುಚೇಚಿ?,verb
<END>,
<START>,
ತು,pronoun
ಕತರಾ,adjective
ದೂರ,adjective
ಜಾಯೇಚಿ,verb
?,
<END>,
<START>,
ಅತ್ತಿ,adverb
ಸಾಲಿ,noun
ಕತರಿ,adjective
ದೂರಚ?,verb
<END>,
<START>,
ತಮಾರ್,pronoun
ಜೀವೇನ್,noun
ಕಿಂವು,adjective
ಚ,verb
?,
<END>,
<START>,
ತಾರ,pronoun
ಧಾಯೀ,preposition
ಸೇಬು,noun
ಹಣ್ಣ,noun
ಕತರಾಚ,verb
?,
<END>,
<START>,
ತೋನ,pronoun
ಕತರಾ,adjective
ಮಳಿ,verb
?,
<END>,
<START>,
ತಾರ,pronoun
ನಂಗರೇರ,noun
ಪ್ರವಾಸ,noun
ಕಿಂವು,adjective
ವೆತ್ತಿ,verb
?,
<END>,
<START>,
ಅತರಿ,adjective
ವುಂಚ,preposition
ವಾಡೇನ,noun
ತು,pronoun
ಕಿಂವು,adjective
ವಚಕಳೆಚಿ,verb
?,
<END>,
<START>,
ಧಣಿ,noun
ಮಸಾಲಿ,noun
ಛ,verb
ಜಕೋಣ,conjunction
ಖಾಣೆನ,noun
ಇಷ್ಟ,verb
ಪಡೇನಿ,verb
<END>,
<START>,
ಧಣಿ,noun
ಘಣೋ,adjective
ಆಸರೋ,noun
ದಚ,verb
<END>,
<START>,
ಮಾ,pronoun
ರೈತಾ,noun
ಚು,verb
<END>,
<START>,
ಮನ್,pronoun
ಏಕ,adjective
ಹಪ್ತಿ,preposition
ಕುತರಾ,noun
ಕಾಟಮೇಲೋಚ,verb
ಜೇರ,adverb
ಸಾರು,preposition
ಕುತರಾತಿ,noun
ಚಮಕಣಿ,verb
ಲಾಗಚ,verb
<END>,
<START>,
ಮ,pronoun
ಕನಾಬಿ,adverb
ಲಡಾಯಿ,verb
ಮಾರೆನ,verb
ತಯಾರಚು,verb
<END>,
<START>,
ಮ,pronoun
ಥಂಡೋ,adjective
ಚು,verb
ಅಜಿ,conjunction
ಭಿನೋ,adjective
ಚು,verb
<END>,
<START>,
ಕಾಲ,adverb
ರಾತೇತಿ,noun
ಮಾರ,pronoun
ದಾತ,noun
ದುಕರೋಚ,verb
<END>,
<START>,
ಮನ್,noun
ಔಸರ,adjective
ಚ,verb
ಸ್ಟೇಷನೇನ್,noun
ಪುಚೇನ,verb
<END>,
<START>,
ಮನ್,pronoun
ಔಸರ,adjective
ಚ,verb
ನಗರೇನ್,noun
ಜಾಯೇನ,verb
<END>,
<START>,
ಮ,pronoun
ಸ್ಟೇಷನೇರ,noun
ಕನ,preposition
ಚು,verb
<END>,
<START>,
ಫಳ,noun
ತೊಡೆನ್,verb
ಮ,pronoun
ಘಣೋ,adjective
ಗಿಡ್ಡಾ,adjective
ಚು,verb
<END>,
<START>,
ಝಾಡೇಪರತಿ,noun
ಫಳ,noun
ತೊಡೆನ್,verb
ಮ,pronoun
ಘಣೋ,adjective
ಗಿಡ್ಡಾ,adjective
ಚು,verb
<END>,
<START>,
ಮನ,pronoun
ವೋರ,pronoun
ಕೆಟ್ಟ,adjective
ನಡವಳಿಕೆತಿ,noun
ಘಣ,adjective
ರಿಸ,verb
ಆವಚ,verb
<END>,
<START>,
ಮನ,pronoun
ಘುಂಗಡಿಮಾಯಿ,noun
​​ಗರಮ,adjective
ಲಾಗರೋಚ,verb
<END>,
<START>,
ಮ,pronoun
ತೋನ್,pronoun
ಲಾಂಬ್,adjective
ಲಕಡಿಯಂದುನ,noun
ಗೋಳಾ,verb
ಕರ,verb
ಕನ,verb
ಕೋತೊ,verb
<END>,
<START>,
ಮ,pronoun
ಮಾರ,pronoun
ದಾಂತೇತಿ,noun
ಮಾರಜ್,pronoun
ಜಿಬ,noun
ಕಾಟಲಿದೋ,verb
<END>,
<START>,
ಮ,pronoun
ದಸ್ಸ,adjective
ರಪ್ಪಿಯಾಮ್,noun
ಸೇಜ,pronoun
ಲಾಯೋ,verb
<END>,
<START>,
ಮ,pronoun
ಆಜ,adverb
ರಾತ,noun
ಖಾಣೆನ,noun
ದಶೇಕ,adjective
ಬೋಟಿ,noun
ಲಿದೋಚು,verb
<END>,
<START>,
ಮಾರ,pronoun
ಬೇಟಾ,noun
ಸಾರು,preposition
ಮ,pronoun
ವೋ,pronoun
ಮಿಂಡಿರ,noun
ಪಿಲ್ಲಾ,noun
ಲಿದೋ,verb
ಚು,
<END>,
<START>,
ಮ,pronoun
ಹಾಂಡಿನ,noun
ಫೋಡೋ,verb
<END>,
<START>,
ಮನ್,pronoun
ವೋ,pronoun
ಘಟನೆ,noun
ರ,preposition
ಬಗ್ಗೆ,conjunction
ರಾತ್,noun
ಮಾಲಾಮ,verb
ವಿ,verb
<END>,
<START>,
ಮ,pronoun
ಪರಮೇದಾಡ,adverb
ಹೊಟೋ,conjunction
ಆಬಹುದು,verb
<END>,
<START>,
ಮ,pronoun
ಲಡಾಯಿ,noun
ಕರಸಕು,verb
ಚು,verb
ಯೇಡೊ,noun
ಬಿ,preposition
ಮಾರ,verb
ಸಕುಚು,verb
<END>,
<START>,
ಮ,pronoun
ವೊನ್,pronoun
ಎಕ,adjective
ಬೇಟಾ,noun
ದೇ,verb
ಸಕುಚು,verb
<END>,
<START>,
ವಾಳೆತಿ,noun
ಪಾಲೋ,noun
ಹಾಲಜೇರ,verb
ಆವಾಜ,noun
ಸಮಲ್ರೋಚು,verb
ಮ,pronoun
<END>,
<START>,
ಮ,pronoun
ಝಾಡೇರ್,noun
ಮಾಯೀ,preposition
ವಾಳ,noun
ಆವಾಜೆನ್,verb
ಸಾಮಳುಚು,verb
<END>,
<START>,
ಮನ್,pronoun
ಅತರಾ,adjective
ದೂರೇತಿ,adverb
ತಾರ,pronoun
ವಾತೇ,noun
ಸಾಮಳಾಯೇನೀ,verb
<END>,
<START>,
ಅತರಾ,adjective
ಬೋಜಾ,adjective
ಪೋಡ್ಯ,noun
ನ,preposition
ಮನ್,pronoun
ಪಕಡೇರ,verb
ವೇನೀ,verb
<END>,
<START>,
ಮನ್,pronoun
ವೋರ,pronoun
ರೊವಣೋ,adjective
ಗಾವಣೋ,adjective
ಮುಂಡೋ,noun
ದೇಖೇರ,verb
ವೇನೀ,verb
<END>,
<START>,
ಮನ್,pronoun
ಠೀಕ,adjective
ದೇಖೇರ್,verb
ವೆರಿ,verb
ಕೋಂತಿ,verb
<END>,
<START>,
ವೋತ,adverb
ಕಾಯಿ,adjective
ಲಖಮೇಲೇ,verb
ಚ,verb
ಮನ,pronoun
ದಿಸರಿ,verb
ಕೋಂತಿ,verb
<END>,
<START>,
ಮನ,pronoun
ಅಬ್,adverb
ಗೀದಗಾಯೆರೊ,verb
ವೇನೀ,verb
<END>,
<START>,
ಮನ,pronoun
ವೋರ,pronoun
ಹೊಲಸ,adjective
ಚಟಾನ,adjective
ಸಮಾಳೆರ,verb
ವೆರಿಕೊಂತಿ,verb
<END>,
<START>,
ಮನ್,pronoun
ಕಿಂಚೇರ,verb
ವಾಟೇಪರ,noun
ಚಾಲೇನ,verb
ವೇನೀ,verb
<END>,
<START>,
ವೋ,pronoun
ಘರೇತಿ,noun
ಧುಂವ್,noun
ಆರೋ,verb
ಜೇನ,preposition
ಮ,pronoun
ದೇಖರೋಚು,verb
<END>,
<START>,
ಮನ್,pronoun
ಕಾಯಿಕೋ,preposition
ಬಳಮೇಲಿ,verb
ಜಕೋಣ,conjunction
ವಾಸ,verb
ಆರೋಚ,verb
<END>,
<START>,
ಮನ,pronoun
ದೂರೆತಿ,adverb
ಮಲ್ಲಿಗೆ,noun
ಫುಲೇರ,noun
ವಾಸ,verb
ಆರಿಚ,verb
<END>,
<START>,
ಮ,pronoun
ಸಾರಿ,adjective
ನಂದಿ,noun
ಪೆರ,verb
ಸಕುಚು,verb
<END>,
<START>,
ಮನ್,pronoun
ಠೀಕ,adjective
ಪೆರೇರ,verb
ಅವಚ,verb
<END>,
<START>,
ಮನ,pronoun
ಸಳಕಮ್,noun
ವೇಗೋ,verb
<END>,
<START>,
ಆಜ,adverb
ರಾತ,noun
ಮನ್,pronoun
ಕುಣಸಿ,preposition
ತಾರಾ,noun
ದಿಸಾಯೆ,verb
ಕೊಂತಿ,verb
<END>,
<START>,
ಮ,pronoun
ಕಾಲೇನ,adverb
ಸಾಲಿನ,noun
ಗೋ,verb
ಕೋನೀ,verb
<END>,
<START>,
ಮ,pronoun
ಬಡಗ್ಯಾನ್,noun
ವಾತೆ,noun
ಕರಾಯೆಕೋನಿ,verb
<END>,
<START>,
ಮ,pronoun
ತಾರ,pronoun
ಸೇಮಾನು,noun
ತಿ,preposition
ರಮ್ಮೋ,verb
<END>,
<START>,
ಮ,pronoun
ಬೋಟಿ,noun
ಖಾವುನಿ,verb
<END>,
<START>,
ಮ,pronoun
ಸಾಲಿನ,noun
ಜಾವುನಿ,verb
<END>,
<START>,
ಚೋರಿ,noun
ವೆಮೇಲಿ,verb
ಜಕೋಣ,conjunction
ಮನ್,pronoun
ಕಾಯಿ,adjective
ಮಾಲಮ,verb
ಛೆನಿ,verb
<END>,
<START>,
ತೂ,pronoun
ಅತ್ತ,adverb
ಆವ,verb
ಜಕೋಣ,conjunction
ಮನ,pronoun
ಇಷ್ಟಾ,verb
ಛೆನಿ,verb
<END>,
<START>,
ಮಾರ್,pronoun
ಗೊಣ್ಣಿನ,noun
ಮ,pronoun
ಲಾಡ,adjective
ಕರುನೀ,verb
<END>,
<START>,
ಮ,pronoun
ಭಿನ್ಜಾಯಿ,verb
ತೋಬಿ,conjunction
ಚಾಲಚ,verb
<END>,
<START>,
ಮ,pronoun
ರಾತ್,noun
ಸೋವುನಿ,verb
<END>,
<START>,
ವು,pronoun
ಮನ್,pronoun
ಇಷ್ಟಾ,verb
ಪಡಚ,verb
ಕಾಯಿ,preposition
ಛೆನಿ,adverb
ಮನ್,pronoun
ಮಾಲಮ್,verb
ಛೆನಿ,verb
<END>,
<START>,
ಮ,pronoun
ಮಾರ,pronoun
ಆಂಗಳಿನ,noun
ಕಾಟೇನ,verb
ಬಯಸುನಿ,verb
<END>,
<START>,
ಮ,pronoun
ಜೆಗ್ಗೇತಿ,noun
ಪಾಣಿ,noun
ಪಿದೋ,verb
<END>,
<START>,
ಮರಮೇಲೋ,verb
ಜಕೋಣ,conjunction
ಕುತರಾ,noun
ಬುರೇನ್,verb
ಮ,pronoun
ಖಾಡ,noun
ಖೋದೋ,verb
<END>,
<START>,
ರಾತ,noun
ಅಂಗಳೋ,noun
ಆವಚ,verb
ಕನ,preposition
ಮನ,pronoun
ಚಮಕಣಿ,verb
ಚ,verb
<END>,
<START>,
ಮನ,pronoun
ಗೀದಗಾನು,verb
ಜಿನ್ವ,adjective
ವೆರಿಚ,verb
<END>,
<START>,
ಮನ್,pronoun
ಆಜ್,adverb
ರಾತ್,noun
ಧಗಿ,verb
ಲಾಗಚ,verb
<END>,
<START>,
ಮನ,pronoun
ಜಲದಿ,adverb
ನಿಂದ,noun
ಆವಾಚ,verb
<END>,
<START>,
ಖಬರ,noun
ಸಾಮಳೆನ,verb
ಮನ,pronoun
ಖುಷಿ,verb
ವಿ,verb
<END>,
<START>,
ಮ,pronoun
ನಂಗಾವಣೆ,noun
ಮಾಯೀ,preposition
ನೂಣ,noun
ಘಾಲೇರ,verb
ಭೂಲ,verb
ನಾಕೋಚು,verb
<END>,
<START>,
ಮ,pronoun
ಹಟಾ,noun
ಕಿದೋ,verb
ಜೆ,preposition
ಛೋರಾ,noun
ನ,preposition
ಮಸ್ತ್,adjective
ಮಾರೋಚು,verb
<END>,
<START>,
ಮ,pronoun
ಘಣ,adjective
ರಾತ್,noun
ಕರನ,preposition
ಸೋವುನ್ಚು,verb
<END>,
<START>,
ಮ,pronoun
ಸೆಮಾನ್,noun
ಲೇನ್,verb
ಹಾಟೇನ,noun
ಜಾವುನ್ಚು,verb
<END>,
<START>,
ಮನ್,pronoun
ಏಕ,adjective
ಆಚೊ,adjective
ಸಾಡೋ,noun
ಉಡುಗೊರೆ,noun
ಮಳೋಚ,verb
<END>,
<START>,
ಮನ್,pronoun
ಪತ್ರಾ,noun
ಲಕ,verb
ಲಕನ,verb
ಬ್ಯಾಸರ,verb
ವೇಗಿಚ,verb
<END>,
<START>,
ಮನ್,pronoun
ಪತ್ರಾ,noun
ಲಕ,verb
ಲಕನ,verb
ಬ್ಯಾಸರ,verb
ವೇಗಿಚ,verb
<END>,
<START>,
ಮ,pronoun
ಖೇತೇಮ,noun
ಕಾಮ,noun
ಕರನ,verb
ಮಾರ,pronoun
ಹಾತ,noun
ಘಣ,adjective
ಹೋಲಸ,adjective
ವೇಮೇಲೇಚ,verb
<END>,
<START>,
ಮಾರ,pronoun
ಆಂಕಿಮಾಯೀ,noun
​​ದಶೇಕ್,adjective
ಉಸಕಾ,noun
ಜಾಮೇಲೋಚ,verb
<END>,
<START>,
ಮ,pronoun
ಆರಮ್,verb
ತಪ್ಪಗೋ,verb
ಜೇರ,preposition
ಪಚ,preposition
ಮ,pronoun
ಸುಕಾಗೋ,verb
<END>,
<START>,
ಮ,pronoun
ನಂದಿರ,noun
ಕನಜ,preposition
ಮೋಟೊ,adjective
ವಿಯೋಚೋ,verb
<END>,
<START>,
ಮ,pronoun
ಆಜ,adverb
ದಸೇಕ,adjective
ಚಾವಳ,noun
ಖಾದೋ,verb
<END>,
<START>,
ಇ,pronoun
ಹೊಲಸ,adjective
ಕಾಮ,noun
ಕರೆನ,verb
ಮನ,pronoun
ಇಷ್ಟಾ,verb
ಛೆನಿ,verb
<END>,
<START>,
ಲಬಾಡಿ,noun
ಕರಜೇ,verb
ಮಾಣಸುನ,noun
ಮನ,pronoun
ದೇಖೆರ,verb
ವೆನಿ,verb
<END>,
<START>,
ಮನ,pronoun
ತಾವ,verb
ಚ,verb
<END>,
<START>,
ತೋನ,pronoun
ಕೇನ,verb
ಮ,pronoun
ಏಕ,adjective
ಆಚ,adjective
ಸುದ್ದಿ,noun
ಲಾಯೋ,verb
ಚು,verb
<END>,
<START>,
ಮಾರ,pronoun
ದಡಿಯಾ,noun
ಮಾಯೀ,preposition
ಏಕ,adjective
ಘರಚ,noun
<END>,
<START>,
ಮಾರ್,pronoun
ಧಾಯೀ,preposition
ಏಕ,adjective
ರಾತಡೊ,adjective
ಸಾಡೊ,noun
ಚ,verb
<END>,
<START>,
ಮಾರ,pronoun
ಧಾಯೀ,preposition
ಚೋರಿ,noun
ವೇಮಲಿಜೇರ್,verb
ದಶೇಕ,adjective
ಮಾಹಿತಿ,noun
ಚ,verb
<END>,
<START>,
ಮನ,pronoun
ಛಾರ,adjective
ಫೂಪಿ,noun
ಯೋ,preposition
ಚ,verb
<END>,
<START>,
ಮ,pronoun
ಖಡೇಮಾಯಿ,noun
ಚಾವಿ,noun
ಗಮಾಲಿದೋಚು,verb
<END>,
<START>,
ಮ,pronoun
ಪೆರೆರ,verb
ಸಿಖಲಿದೋಚು,verb
<END>,
<START>,
ಮಾರ,pronoun
ಧಾಯೀ,preposition
ಚೋರಿ,noun
ವೇಮಲಿಜೇರ್,verb
ದಶೇಕ,adjective
ಮಾಹಿತಿ,noun
ಚ,verb
<END>,
<START>,
ಮ,pronoun
ಅಬೇ,adverb
ಜಾನು,verb
<END>,
<START>,
ಮಾರ್,pronoun
ಧಾಯಿ,preposition
ದಿ,adjective
ಚಾಕು,noun
ನ,preposition
ಏಕ,adjective
ಸುತ್ತಗಿ,noun
ಚ,verb
<END>,
<START>,
ಮ,pronoun
ವೋನ,pronoun
ಪತಂಗ,noun
ವರಾಡೇನ,verb
ಮದತ್,verb
ಕಿದೋ,verb
<END>,
<START>,
ಸವಾರ,adverb
ಸೂರ್ಯ,noun
ಚಮಕೇದ,adjective
ಕನ,preposition
ಆಸಾ,verb
ಕರುಚು,verb
<END>,
<START>,
ಮ,pronoun
ಜಲ್ದಿ,adverb
ಅಂಗಾರ,noun
ಲಗಾಡೊ,verb
<END>,
<START>,
ಮ,pronoun
ಝಾಡೇತಿ,noun
ಹೇಟ,preposition
ಜಮ್ಮಿ,noun
ಪರ,preposition
ಪಡಗೋ,verb
<END>,
<START>,
ಮ,noun
ಕಳೆಕಳಾಯ್,adjective
ಭಾಜಿ,noun
ಪಾಲೇನ,noun
ಭರನ,verb
ಫೆಕ್ಯಾಯ್,verb
<END>,
<START>,
ಮ,noun
ಬಾದ,adjective
ಮಾಣಸೇನ,noun
ಮಾರನಾಕುಚು,verb
<END>,
<START>,
ಪೇಪರೇ,noun
ಮಾಯೀ,preposition
ಕಾಯೀ,adjective
ಲಕಮೇಲೇ,verb
ಚ,verb
ಮನಮಾಲಮ್,pronoun
ಚ,verb
<END>,
<START>,
ತು,pronoun
ಕಾಯೀ,adjective
ಕೇರೋ,verb
ಜಕೋಣ,conjunction
ಮನ,pronoun
ಮಾಲಮ್,verb
ಚ,verb
<END>,
<START>,
ಮ,pronoun
ಲಾಂಬ್,adjective
ಝಾಡೇಯಂದುನ,noun
ಚಡೆನ,verb
ಇಷ್ಟಾ,verb
ಪಡುಚು,verb
<END>,
<START>,
ಮ,pronoun
